<html><head>
<meta http-equiv="content-type" content="text/html; charset=UTF-8"></head><body>oid,otype,morph_type,morph_qual
1444435,"Sy1",,
12338046,"Sy2",,
12338106,"Sy2",,
12338115,"Sy2",,
12338219,"Sy2",,
8267912,"Sy1",,
8428818,"Sy2",,
1445924,"Sy1",,
12338731,"Sy2",,
7843058,"Sy1",,
10584308,"Sy1",,
12339131,"Sy2",,
12339296,"Sy2",,
1842825,"Sy2",,
5127284,"Sy2",,
1783331,"Sy1",,
11194087,"Sy2",,
1325417,"Sy1",,
570840,"Sy1",,
570841,"Sy1",,
1779930,"Sy1",,
5127271,"Sy2",,
1325267,"Sy2",,
13221454,"Sy1",,
13221465,"Sy1",,
2895867,"Sy2",,
1807365,"Sy1",,
4121534,"Sy1",,
1371418,"Sy1","SBa",D
463345,"Sy1",,
4121544,"Sy1",,
1326544,"Sy1",,
10448258,"Sy1",,
11530578,"Sy1",,
11531315,"Sy1",,
570402,"Sy1",,
448538,"Sy1",,
2910366,"Sy1",,
10449498,"Sy1",,
1882915,"Sy2","S0+",E
1906103,"Sy2","S0",D
5212894,"Sy1",,
7841118,"Sy1",,
13222522,"Sy1",,
13279540,"Sy1",,
2000677,"Sy1",,
1806888,"Sy1",,
2208143,"Sy1","S0a",D
453899,"Sy2","-5",D
1312477,"Sy1","S",D
1365748,"Sy2",,
3428195,"Sy1","Sc",D
13222595,"Sy1",,
1490112,"Sy2","3",D
611470,"Sy1",,
463347,"Sy1",,
13222623,"Sy1",,
1395647,"Sy1",,
10449596,"Sy1",,
13305426,"Sy1",,
5666998,"Sy2",,
5667629,"Sy2",,
2273635,"Sy1",,
1354562,"Sy1",,
1805910,"Sy1",,
1805554,"Sy1",,
4495127,"Sy2",,
11530570,"Sy1",,
2218141,"Sy2",,
570339,"Sy1",,
1746084,"Sy2","Sa",D
13222849,"Sy1",,
1806356,"Sy1",,
2110956,"Sy1",,
11531053,"Sy1",,
4121551,"Sy1",,
13221616,"Sy1",,
13221629,"Sy1",,
1805523,"Sy1",,
4717831,"Sy1",,
1806529,"Sy1",,
13221653,"Sy1",,
13221676,"Sy1",,
10521694,"Sy1",,
10449021,"Sy1",,
7840874,"Sy1",,
3777802,"Sy2",,
4121593,"Sy1",,
9656475,"Sy2","E",E
13221787,"Sy1",,
1093218,"Sy2",,
10970972,"Sy2",,
706499,"Sy1",,
428459,"Sy1",,
358750,"Sy1",,
10449140,"Sy1",,
1363104,"Sy1",,
448537,"Sy1",,
13221929,"Sy1",,
11530271,"Sy1",,
10449182,"Sy1",,
7846017,"Sy2",,
4088238,"Sy1",,
5399559,"Sy1",,
13222045,"Sy1",,
5399566,"Sy1",,
10449228,"Sy1",,
5800375,"Sy2",,
475989,"Sy2","E0A",C
12308683,"Sy2",,
5665551,"Sy1",,
1803466,"Sy1",,
11530393,"Sy1",,
1002845,"Sy2",,
1808761,"Sy1",,
8268041,"Sy1",,
10449347,"Sy1",,
5212904,"Sy1",,
1803469,"Sy2",,
1805538,"Sy1",,
11533047,"Sy1",,
1807059,"Sy1",,
10449391,"Sy1",,
5399607,"Sy1",,
10449408,"Sy1",,
13222363,"Sy1",,
1803732,"Sy1",,
672501,"Sy2",,
591422,"Sy1",,
3197083,"Sy2","1.0",D
13222414,"Sy1",,
1389242,"Sy2",,
11530495,"Sy1",,
1655364,"Sy1","Sb",D
1297940,"Sy1",,
13222941,"Sy1",,
1375979,"Sy1",,
4121860,"Sy1",,
13222994,"Sy1",,
5786185,"Sy1",,
11531202,"Sy1",,
1307711,"Sy1",,
1806447,"Sy1",,
4121873,"Sy1",,
11530358,"Sy1",,
5399723,"Sy1",,
1341664,"Sy1",,
7822758,"Sy1",,
5212878,"Sy1",,
13223184,"Sy1",,
7936635,"Sy1",,
1338329,"Sy1",,
611473,"Sy1",,
11530986,"Sy1",,
4125378,"Sy1",,
5860580,"Sy1",,
1392826,"Sy1",,
13223304,"Sy1",,
13223306,"Sy1",,
1689972,"Sy1",,
9265472,"Sy1",,
13223347,"Sy1",,
1805191,"Sy1",,
2136415,"Sy1",,
1807155,"Sy1",,
5787302,"Sy1",,
4121962,"Sy1",,
9115713,"Sy1",,
13223478,"Sy1",,
530674,"Sy2",,
1806469,"Sy1",,
1949065,"Sy1",,
1962261,"Sy1",,
7845062,"Sy2",,
1949933,"Sy1",,
494259,"Sy1",,
5219639,"Sy1",,
10521967,"Sy1",,
1061380,"Sy1",,
7813555,"Sy1",,
3182131,"Sy2","-2.0",D
1368543,"Sy1",,
1368685,"Sy2",,
8263730,"Sy1",,
493603,"Sy2",,
11516322,"Sy2",,
10522395,"Sy1",,
1288695,"Sy1",,
1453820,"Sy1",,
1752197,"Sy1",,
1373406,"Sy1",,
1375370,"Sy1",,
1395630,"Sy1",,
2634715,"Sy2",,
2226796,"Sy2",,
9409415,"Sy2",,
1320426,"Sy1",,
10742832,"Sy2",,
2777781,"Sy2","0.1",D
2258329,"Sy1",,
2149693,"Sy1",,
5319458,"Sy2",,
1374725,"Sy1",,
5319182,"Sy2",,
1763144,"Sy1",,
1318324,"Sy1",,
9431940,"Sy2",,
590821,"Sy2",,
5813619,"Sy2",,
1338181,"Sy2","Sb",D
1629749,"Sy1","S0/a",E
1337842,"Sy1",,
1337896,"Sy1",,
2216032,"Sy2","6.4",D
12249983,"Sy2",,
10749971,"Sy2",,
12250074,"Sy2",,
1338333,"Sy1",,
1338327,"Sy1",,
1337901,"Sy1",,
1190609,"Sy1",,
12250062,"Sy2",,
2257988,"Sy2","S",D
588976,"Sy2",,
1138578,"Sy2",,
2293592,"Sy2",,
7841476,"Sy1",,
1606312,"Sy2","S...",D
1328295,"Sy1",,
5412515,"Sy1",,
2678606,"Sy1",,
1336791,"Sy1",,
5955484,"Sy2",,
3035545,"Sy2",,
3103955,"Sy2","4.3",D
642257,"Sy2",,
1317671,"Sy1",,
8268576,"Sy2",,
5960978,"Sy1",,
1380814,"Sy1",,
7839838,"Sy2",,
5014185,"Sy2","-3",D
5983387,"Sy2",,
1306822,"Sy1",,
2915009,"Sy1",,
11065962,"Sy2",,
4494898,"Sy1",,
8041142,"Sy2",,
8268139,"Sy1",,
1527763,"Sy2","SB",D
6007938,"Sy2",,
966386,"Sy2","S_AB",C
1453268,"Sy1",,
1994549,"Sy1",,
1993573,"Sy1",,
2051698,"Sy1",,
6043243,"Sy2",,
10494959,"Sy1",,
10490761,"Sy1",,
5178345,"Sy2","SABbc",C
4057787,"Sy2",,
2631718,"Sy1",,
2760171,"Sy1","S0",D
2780763,"Sy1",,
582002,"Sy1",,
1397861,"Sy1","S",E
6145457,"Sy2",,
1316731,"Sy1",,
1317323,"Sy1",,
1455185,"Sy1",,
2044817,"Sy2","E",D
7815058,"Sy1",,
2275711,"Sy2",,
7842644,"Sy1",,
1328281,"Sy1",,
1335718,"Sy1",,
1370291,"Sy1",,
1378722,"Sy1",,
1388524,"Sy1",,
10451101,"Sy1",,
1335720,"Sy1",,
463331,"Sy1",,
1335722,"Sy1",,
1335471,"Sy1",,
5400053,"Sy1",,
12249297,"Sy2",,
11052315,"Sy2","Sab",E
1388686,"Sy2",,
5012648,"Sy2",,
1334792,"Sy1",,
5012398,"Sy1",,
12249038,"Sy2",,
10709374,"Sy2",,
1334928,"Sy2",,
12249122,"Sy2",,
10451196,"Sy1",,
1334760,"Sy1",,
1390809,"Sy1",,
7846587,"Sy2","-2",D
5319777,"Sy2",,
1639382,"Sy2","SBb",D
2916608,"Sy2","SBb",D
1335285,"Sy1",,
3517402,"Sy2",,
2908582,"Sy1",,
1396824,"Sy1",,
1040874,"Sy2","Sab",D
1322079,"Sy2","1",D
13182350,"Sy1",,
7947858,"Sy2","S...",D
496360,"Sy2","E2",D
1366530,"Sy1",,
1367786,"Sy1","S0",E
506658,"Sy2","-3",D
11532925,"Sy1",,
9901998,"Sy1",,
5664572,"Sy2","-2",D
1337429,"Sy1",,
1448132,"Sy2","Sb",D
5390128,"Sy1",,
7839832,"Sy1",,
10450116,"Sy1",,
11531801,"Sy1",,
13223677,"Sy1",,
13223680,"Sy1",,
341618,"Sy2",,
1336747,"Sy1",,
1336582,"Sy1","SBb",D
5399817,"Sy1",,
4122019,"Sy1",,
1336586,"Sy2","cG",D
2247732,"Sy2","SA",C
1806478,"Sy1",,
1887432,"Sy1",,
13223825,"Sy1",,
5399834,"Sy1",,
5180095,"Sy2",,
12249692,"Sy2",,
1801775,"Sy1",,
1801776,"Sy1",,
5809877,"Sy2",,
5399841,"Sy1",,
486108,"Sy1",,
1806483,"Sy1",,
5833654,"Sy2",,
1806832,"Sy1",,
1337426,"Sy1",,
1809130,"Sy1",,
1337888,"Sy1",,
10744608,"Sy2",,
7813512,"Sy1",,
1337420,"Sy1",,
1337900,"Sy1",,
10450316,"Sy1",,
13223996,"Sy1",,
1329315,"Sy1",,
1798553,"Sy1",,
5399862,"Sy1",,
1805919,"Sy1",,
11532030,"Sy1",,
4122111,"Sy1",,
1828038,"Sy1",,
7841166,"Sy1",,
611030,"Sy1",,
1912564,"Sy1",,
9479617,"Sy2",,
13224282,"Sy1",,
13224308,"Sy1",,
10583185,"Sy1",,
2839538,"Sy1",,
5399898,"Sy1",,
1828088,"Sy1",,
486111,"Sy1",,
10450540,"Sy1",,
547713,"Sy2","E+A",E
3464280,"Sy1",,
436942,"Sy2","SA",D
4866009,"Sy2",,
1366551,"Sy1",,
2274141,"Sy1",,
1823936,"Sy1",,
1606448,"Sy1",,
689229,"Sy2",,
12249333,"Sy2",,
2277174,"Sy2","S",D
1868035,"Sy2",,
4693843,"Sy2",,
1868038,"Sy2",,
1619811,"Sy1",,
5013410,"Sy2",,
10450640,"Sy1",,
10450649,"Sy1",,
1336216,"Sy1",,
4122221,"Sy1",,
463326,"Sy1",,
1335287,"Sy1",,
4495137,"Sy1",,
10450719,"Sy1",,
7839933,"Sy1",,
4122269,"Sy1",,
1826571,"Sy1",,
7821648,"Sy1",,
1832557,"Sy1",,
9487973,"Sy2",,
643526,"Sy1",,
13224779,"Sy1",,
2048043,"Sy2",,
10450855,"Sy1",,
1335272,"Sy1",,
11531807,"Sy1",,
1335275,"Sy1",,
1334784,"Sy1",,
1396094,"Sy1",,
3765566,"Sy2",,
1335286,"Sy1",,
1335263,"Sy1",,
570079,"Sy1",,
5400000,"Sy1",,
5319175,"Sy2",,
13224948,"Sy1",,
5319174,"Sy2",,
1827589,"Sy1",,
590936,"Sy1",,
1335727,"Sy1",,
1316822,"Sy1",,
1336223,"Sy1",,
1819241,"Sy1",,
1336088,"Sy2",,
10584452,"Sy1",,
1453065,"Sy2",,
10727656,"Sy2",,
7839829,"Sy1",,
463366,"Sy1",,
1828058,"Sy1",,
1336218,"Sy1",,
1336327,"Sy1",,
5319224,"Sy2",,
4122408,"Sy1",,
4127501,"Sy1",,
2663505,"Sy1",,
1335716,"Sy1",,
8268320,"Sy1",,
4122853,"Sy1",,
1402225,"Sy2","S0",D
4122869,"Sy1",,
4122871,"Sy1",,
11531617,"Sy1",,
4122883,"Sy1",,
10452326,"Sy1",,
13226957,"Sy1",,
1786783,"Sy1",,
1376525,"Sy1",,
2854181,"Sy2",,
4122927,"Sy1",,
10409915,"Sy1",,
4122931,"Sy1",,
1838690,"Sy1",,
1372326,"Sy2","SBb",D
11530858,"Sy1",,
13227167,"Sy1",,
1017889,"Sy2",,
1747875,"Sy2","E2",D
2941051,"Sy1","Sa",D
1891382,"Sy2",,
16015720,"Sy1",,
16015723,"Sy1",,
1628565,"Sy1",,
748400,"Sy2",,
16015722,"Sy1",,
12270927,"Sy1",,
16015728,"Sy1",,
10530149,"Sy1",,
16015725,"Sy1",,
11643430,"Sy1",,
7939442,"Sy1",,
1802211,"Sy1",,
1932236,"Sy1",,
11013901,"Sy1",,
11021662,"Sy1",,
2048788,"Sy1",,
10994942,"Sy1",,
12298796,"Sy1",,
16015733,"Sy1",,
1376171,"Sy2",,
16015734,"Sy1",,
16015735,"Sy1",,
1713422,"Sy1",,
1002841,"Sy1",,
547406,"Sy2","S...",D
4123018,"Sy1",,
11530866,"Sy1",,
2664012,"Sy2","Sbc",D
10452613,"Sy1",,
10267029,"Sy1",,
7938854,"Sy1",,
4123032,"Sy1",,
1849777,"Sy1",,
13227419,"Sy1",,
13227455,"Sy1",,
4123046,"Sy1",,
10452679,"Sy1",,
1849353,"Sy1",,
10452715,"Sy1",,
1374138,"Sy1",,
1841331,"Sy1",,
1273302,"Sy1","E/S0",D
10428094,"Sy1",,
2108328,"Sy2","S",D
1941934,"Sy1","SABm",C
1797110,"Sy1","5.0",D
13225287,"Sy1",,
4495173,"Sy1",,
10403174,"Sy1",,
2134280,"Sy2","S0",D
1849640,"Sy1","S0gas",C
1318319,"Sy1",,
1823093,"Sy1",,
5400080,"Sy1",,
1830215,"Sy1",,
476536,"Sy2","-1",D
10451266,"Sy1",,
1288285,"Sy2","1.6",D
341615,"Sy2",,
7841212,"Sy1",,
1338797,"Sy1",,
1822936,"Sy1",,
463368,"Sy1",,
1338790,"Sy1",,
4122508,"Sy1",,
1416623,"Sy2","Sa",C
2884268,"Sy1","Sb",D
1682679,"Sy1","3.0",D
13225424,"Sy1",,
2198861,"Sy1","S0",D
2226576,"Sy1","-2.0",D
2287091,"Sy2","S0:",D
2237085,"Sy1",,
5400102,"Sy1",,
606321,"Sy2","1.0",D
463334,"Sy1",,
5200903,"Sy1",,
3755213,"Sy1",,
5400133,"Sy1",,
363290,"Sy1",,
4122586,"Sy1",,
1826880,"Sy1",,
5212820,"Sy1",,
11530350,"Sy1",,
13225780,"Sy1",,
5484015,"Sy2","E",D
5400160,"Sy1",,
10451610,"Sy1",,
3944757,"Sy1",,
7821659,"Sy1",,
11530334,"Sy1",,
1830297,"Sy1",,
1827785,"Sy1",,
5537984,"Sy1",,
1826577,"Sy1",,
5538147,"Sy1",,
5464452,"Sy2",,
1828466,"Sy1",,
11531201,"Sy1",,
7841221,"Sy1",,
10404500,"Sy1",,
611040,"Sy1",,
463375,"Sy1",,
10402631,"Sy1",,
2633140,"Sy1",,
5400195,"Sy1",,
9970390,"Sy2",,
2109091,"Sy2",,
11531330,"Sy1",,
13184312,"Sy1",,
13184720,"Sy1",,
2710806,"Sy2","Sab",C
1828249,"Sy1",,
7834753,"Sy2",,
11530650,"Sy1",,
4499497,"Sy2",,
1713608,"Sy2",,
7940729,"Sy2",,
5367593,"Sy1",,
448247,"Sy1",,
1733577,"Sy2","SA_B",C
1453266,"Sy1",,
5400223,"Sy1",,
1387299,"Sy1",,
1365564,"Sy1",,
10451967,"Sy1",,
13226337,"Sy1",,
13226348,"Sy1",,
13226361,"Sy1",,
1828683,"Sy1",,
1828084,"Sy1",,
1876719,"Sy1",,
11530419,"Sy1",,
13226486,"Sy1",,
462917,"Sy1",,
1330756,"Sy1",,
11530395,"Sy1",,
5400268,"Sy1",,
4122815,"Sy1",,
5400269,"Sy1",,
11530945,"Sy1",,
7841278,"Sy1",,
13228182,"Sy1",,
10453091,"Sy1",,
6297234,"Sy1",,
610658,"Sy1",,
7818679,"Sy1",,
7818674,"Sy1",,
645792,"Sy2",,
1398407,"Sy1",,
4123265,"Sy1",,
550392,"Sy1",,
1849613,"Sy1",,
13228486,"Sy1",,
1390363,"Sy1",,
10453247,"Sy1",,
6020647,"Sy1",,
462664,"Sy1",,
1372616,"Sy1",,
1851806,"Sy1",,
1393007,"Sy2",,
1372810,"Sy2",,
1397899,"Sy1",,
1374375,"Sy1",,
1376003,"Sy1",,
7933495,"Sy1",,
1374692,"Sy1",,
5484014,"Sy2",,
1374711,"Sy1",,
13228698,"Sy1",,
1371994,"Sy1",,
1842730,"Sy1",,
4495164,"Sy1",,
1373415,"Sy1",,
1847444,"Sy1",,
4123381,"Sy1",,
1840911,"Sy1",,
1374709,"Sy1",,
1374241,"Sy1",,
1843138,"Sy1",,
5400582,"Sy1",,
1372006,"Sy1",,
1396443,"Sy2",,
349085,"Sy2",,
4109995,"Sy1",,
13228983,"Sy1",,
1376416,"Sy1",,
1374682,"Sy1",,
11531972,"Sy1",,
10453557,"Sy1",,
7818632,"Sy1",,
1376501,"Sy1",,
1847890,"Sy1",,
5319847,"Sy2",,
10453596,"Sy1",,
1396108,"Sy1",,
4109999,"Sy2",,
10453607,"Sy1",,
1396737,"Sy1",,
13229145,"Sy1",,
1396736,"Sy1",,
1393008,"Sy1",,
4109087,"Sy2",,
1394471,"Sy1",,
13229193,"Sy1",,
4123496,"Sy1",,
1392840,"Sy1",,
1800157,"Sy2","SB_a",C
5367517,"Sy1",,
1394322,"Sy1",,
1394508,"Sy1",,
1396798,"Sy1",,
1849238,"Sy1",,
5319837,"Sy2",,
1391798,"Sy1",,
7839644,"Sy1",,
5400643,"Sy1",,
1842347,"Sy1",,
1393408,"Sy1",,
1393433,"Sy1",,
1391802,"Sy1",,
1391796,"Sy1",,
1393434,"Sy1",,
5400661,"Sy1",,
4123579,"Sy1",,
4123583,"Sy1",,
5319835,"Sy2",,
1393414,"Sy1",,
4123589,"Sy1",,
1394002,"Sy1",,
1393402,"Sy1",,
4123600,"Sy1",,
13229598,"Sy1",,
1374859,"Sy2",,
11530787,"Sy1",,
5400697,"Sy1",,
1866325,"Sy1",,
1375407,"Sy1",,
4123632,"Sy1",,
5400701,"Sy1",,
5400704,"Sy1",,
1113126,"Sy2",,
5400705,"Sy1",,
1375671,"Sy2","S0",D
11530614,"Sy1",,
12266429,"Sy2",,
1864723,"Sy1",,
1375387,"Sy1",,
13227784,"Sy1",,
5400435,"Sy1",,
11531393,"Sy1",,
10452874,"Sy1",,
11532250,"Sy1",,
10452879,"Sy1",,
5319492,"Sy2",,
1843432,"Sy1",,
5400444,"Sy1",,
448250,"Sy1",,
1377178,"Sy2","E+A",E
13227905,"Sy1",,
1847429,"Sy1",,
2253323,"Sy2","S",C
13228008,"Sy1",,
1847608,"Sy1",,
11530501,"Sy1",,
1849657,"Sy1",,
1846512,"Sy1",,
1808421,"Sy2",,
1377478,"Sy1",,
4123217,"Sy1",,
13228119,"Sy1",,
2213030,"Sy2","SA_B_a",C
693707,"Sy1",,
1858433,"Sy1",,
4495174,"Sy1",,
1407616,"Sy1",,
1857515,"Sy1",,
5876334,"Sy2",,
485732,"Sy1",,
7841318,"Sy1",,
13230132,"Sy1",,
462888,"Sy1",,
13230146,"Sy1",,
1426543,"Sy1","Sa...",D
13230170,"Sy1",,
11533265,"Sy1",,
5176984,"Sy1",,
2916610,"Sy2","0",D
4123776,"Sy1",,
1868715,"Sy1",,
13230339,"Sy1",,
1866142,"Sy1",,
2151411,"Sy2","SAB",C
4123824,"Sy1",,
11530652,"Sy1",,
7818602,"Sy1",,
1375984,"Sy1",,
5400809,"Sy1",,
1861168,"Sy1",,
1866144,"Sy2",,
1395628,"Sy1",,
1395745,"Sy2",,
503916,"Sy1",,
1395627,"Sy1",,
7818588,"Sy1",,
5502099,"Sy1",,
7818593,"Sy1",,
5400832,"Sy1",,
7818589,"Sy1",,
11532802,"Sy1",,
11532046,"Sy1",,
1864434,"Sy1",,
1395599,"Sy1",,
550554,"Sy1",,
1864728,"Sy1",,
1866695,"Sy1",,
1862132,"Sy1",,
1374728,"Sy2",,
1866696,"Sy1",,
4699293,"Sy2",,
11531798,"Sy1",,
1374670,"Sy1",,
11531347,"Sy1",,
2795496,"Sy2",,
1864731,"Sy1",,
1374193,"Sy1",,
4123937,"Sy1",,
1861391,"Sy1",,
7818564,"Sy1",,
1374370,"Sy1",,
1393625,"Sy2",,
2634284,"Sy2",,
1393995,"Sy1",,
4123967,"Sy1",,
11031113,"Sy2",,
2304117,"Sy2",,
569233,"Sy1",,
7845535,"Sy2",,
5400881,"Sy1",,
4109270,"Sy1",,
13230945,"Sy1",,
4109379,"Sy1",,
4123986,"Sy1",,
1395050,"Sy1",,
1864654,"Sy1",,
4124004,"Sy1",,
1862503,"Sy1",,
1407572,"Sy1","E/S0",D
5400900,"Sy1",,
10406200,"Sy1",,
1366094,"Sy1",,
7818625,"Sy1",,
1847978,"Sy1","S",D
3444663,"Sy2","S0a",D
13231108,"Sy1",,
7839845,"Sy1",,
4124034,"Sy1",,
1866168,"Sy1",,
1864736,"Sy1",,
1327794,"Sy1",,
5863198,"Sy2",,
1336221,"Sy1",,
1333839,"Sy1",,
4124047,"Sy1",,
1369182,"Sy1",,
481567,"Sy2",,
1367124,"Sy1",,
1378713,"Sy1",,
5400723,"Sy1",,
4123687,"Sy1",,
4123690,"Sy1",,
4123696,"Sy1",,
10454140,"Sy1",,
10419314,"Sy1",,
12285339,"Sy1",,
5816215,"Sy1",,
5391607,"Sy1",,
4909204,"Sy1",,
1743086,"Sy2","Sb",D
9409168,"Sy2",,
4113349,"Sy1",,
1202391,"Sy1",,
1067015,"Sy1",,
7842052,"Sy1",,
506462,"Sy2",,
3802904,"Sy1",,
503436,"Sy1",,
10419836,"Sy1",,
5391682,"Sy1",,
1370109,"Sy1",,
9447828,"Sy2",,
1866750,"Sy1",,
1036046,"Sy1","E",D
5400934,"Sy1",,
5400937,"Sy1",,
9477506,"Sy1",,
468003,"Sy1",,
2291639,"Sy2","S",D
1209894,"Sy1",,
13189028,"Sy1",,
512212,"Sy1",,
4113214,"Sy1",,
1827911,"Sy1",,
10418850,"Sy1",,
1062545,"Sy1",,
9498585,"Sy2",,
1067012,"Sy1",,
3364313,"Sy2","E:",D
1783384,"Sy2","Sb",D
7809741,"Sy1",,
5319480,"Sy2",,
1784369,"Sy2","Sc",D
13189274,"Sy1",,
5996932,"Sy1",,
5484025,"Sy2",,
2241263,"Sy2","S...",D
1800616,"Sy2","1.5",D
1781144,"Sy1","2.0",D
5391593,"Sy1",,
1743274,"Sy1","SBb",D
1807203,"Sy1",,
1002848,"Sy1",,
5175730,"Sy1",,
10420912,"Sy1",,
7934527,"Sy1",,
5061150,"Sy2",,
4113618,"Sy1",,
2961924,"Sy2","E",D
2649848,"Sy2",,
1088923,"Sy1",,
1093830,"Sy1",,
10420989,"Sy1",,
13190082,"Sy1",,
541285,"Sy1",,
11530768,"Sy1",,
541286,"Sy1",,
865379,"Sy1",,
512274,"Sy1","0",D
1000310,"Sy1",,
468799,"Sy2",,
468790,"Sy1",,
1514333,"Sy2","S",D
10421128,"Sy1",,
4113681,"Sy1",,
1089378,"Sy1",,
1089379,"Sy1",,
1088925,"Sy1",,
2217198,"Sy1",,
5391705,"Sy1",,
10420011,"Sy1",,
10420036,"Sy1",,
5208562,"Sy1",,
492707,"Sy1",,
5319185,"Sy2",,
465793,"Sy2",,
8428200,"Sy2",,
1846951,"Sy1",,
1395561,"Sy1",,
12334464,"Sy2","S0+",E
12296950,"Sy2",,
12329034,"Sy2",,
2214137,"Sy2",,
11056036,"Sy2",,
1841042,"Sy1",,
633254,"Sy1","I",E
623720,"Sy1","cG",D
11030237,"Sy2",,
4113486,"Sy1",,
10420176,"Sy1",,
1908987,"Sy2",,
12298371,"Sy2",,
5391742,"Sy1",,
5391746,"Sy1",,
3788784,"Sy1",,
13189773,"Sy1",,
7840029,"Sy1",,
5552558,"Sy1",,
6103677,"Sy1",,
1089372,"Sy1",,
12291902,"Sy2",,
474366,"Sy2","SA",C
1398505,"Sy1",,
10420472,"Sy1",,
10420476,"Sy1",,
5185647,"Sy2","1.0",D
1093828,"Sy1",,
10420708,"Sy1",,
5391806,"Sy1",,
561277,"Sy1",,
1089375,"Sy1",,
10420758,"Sy1",,
2839499,"Sy2","S0/a",E
1336003,"Sy2","E/S0",D
11530509,"Sy1",,
11036659,"Sy2","Sb",E
7841275,"Sy2",,
1386810,"Sy2",,
551120,"Sy2","0",D
614330,"Sy1",,
1335282,"Sy1",,
8268334,"Sy1",,
5391830,"Sy1",,
1950315,"Sy2",,
467535,"Sy1",,
5391831,"Sy1",,
1393587,"Sy2",,
7840839,"Sy1",,
1093838,"Sy1",,
508879,"Sy2",,
1372617,"Sy1",,
8268188,"Sy2","Sc",D
1479753,"Sy1",,
2285346,"Sy2",,
447213,"Sy2",,
352874,"Sy1",,
1372007,"Sy1",,
492431,"Sy1",,
5319246,"Sy2",,
1372659,"Sy1",,
1306698,"Sy2",,
1372164,"Sy2",,
10421738,"Sy1",,
511139,"Sy1",,
11533462,"Sy1",,
1208788,"Sy1",,
10421829,"Sy1",,
7845408,"Sy1","SBb",D
1392856,"Sy1",,
467735,"Sy1",,
341549,"Sy1",,
1333500,"Sy2",,
1022564,"Sy1",,
4701140,"Sy2",,
1539978,"Sy1",,
3197263,"Sy1",,
1386016,"Sy1",,
1386640,"Sy1",,
10421274,"Sy1",,
1387918,"Sy1",,
1387924,"Sy1",,
1388569,"Sy1",,
1389058,"Sy1",,
1389064,"Sy1",,
1392574,"Sy1",,
10421286,"Sy1",,
1396820,"Sy1",,
1395646,"Sy1",,
1371507,"Sy2",,
1395632,"Sy1",,
1395649,"Sy1",,
1093834,"Sy1",,
4113733,"Sy1",,
492426,"Sy1",,
1394504,"Sy1",,
1395620,"Sy1",,
1372928,"Sy1",,
492393,"Sy1",,
492684,"Sy1",,
1393441,"Sy1",,
1093835,"Sy1",,
1373407,"Sy1","SBb",D
1093836,"Sy1",,
1373444,"Sy1",,
1373413,"Sy1",,
1372926,"Sy1",,
1373450,"Sy1",,
3303456,"Sy2",,
8360888,"Sy2",,
1393004,"Sy2",,
13190308,"Sy1",,
492396,"Sy1",,
598399,"Sy2",,
9264261,"Sy1",,
5319388,"Sy2",,
1389840,"Sy1",,
2918259,"Sy2","Sb",D
1088928,"Sy1",,
10421590,"Sy1",,
5664583,"Sy2",,
1452346,"Sy1",,
1453264,"Sy1",,
1452838,"Sy1",,
1454758,"Sy1",,
1455791,"Sy1",,
1449215,"Sy1",,
1453819,"Sy1",,
4046794,"Sy1",,
13190343,"Sy1",,
4113799,"Sy1",,
1454291,"Sy1",,
13190347,"Sy1",,
1733454,"Sy1",,
1106506,"Sy2","SAB",C
1372429,"Sy1",,
1618635,"Sy2","SB_x",C
1937240,"Sy2","Sb",C
1664975,"Sy2","Sb",D
11530558,"Sy1",,
1391791,"Sy1",,
1713234,"Sy2","SBb",D
1728484,"Sy2","Sb",D
4113965,"Sy1",,
11533013,"Sy1",,
13190663,"Sy1",,
1093846,"Sy1",,
5799768,"Sy1",,
1851216,"Sy1","S_AB",C
1390349,"Sy1",,
1843919,"Sy2","S",D
462572,"Sy2",,
2664674,"Sy1",,
2941302,"Sy1","E2",D
1884151,"Sy2","SA",C
1087484,"Sy1",,
1828663,"Sy1",,
389039,"Sy2",,
1391841,"Sy1",,
446794,"Sy1",,
1390634,"Sy2","Im",D
1620231,"Sy1",,
2050406,"Sy1","3",D
2066681,"Sy1","SA",C
2196010,"Sy1",,
5663896,"Sy2","S",D
1391823,"Sy1",,
1391820,"Sy1",,
1389660,"Sy1",,
10397251,"Sy1",,
11001040,"Sy2",,
10422604,"Sy1",,
5222130,"Sy1",,
1607371,"Sy2",,
4114009,"Sy1",,
965718,"Sy2",,
1340112,"Sy1",,
5775546,"Sy1",,
7818486,"Sy1",,
1675743,"Sy1",,
1278626,"Sy1","S",D
1675734,"Sy1",,
1389676,"Sy1",,
1019839,"Sy1",,
1336214,"Sy1",,
2306516,"Sy2",,
12319701,"Sy2",,
1113710,"Sy1",,
5786052,"Sy1",,
1391837,"Sy1",,
1390790,"Sy1",,
5207110,"Sy1",,
1851060,"Sy1",,
5392271,"Sy1",,
1104776,"Sy1",,
5782898,"Sy2",,
1113711,"Sy1",,
467544,"Sy1",,
1995849,"Sy1","dEbc",C
511113,"Sy1",,
13190971,"Sy1",,
1113712,"Sy1",,
1370308,"Sy2",,
10423077,"Sy1",,
13190999,"Sy1",,
2648174,"Sy2","dSphn",C
1389664,"Sy1",,
1087759,"Sy1",,
10421965,"Sy1",,
1370545,"Sy2",,
722786,"Sy2","S0",D
