OType,ra,dec,rvz_redshift,rvz_radvel
Sy1,32.46568333,12.23166111,0.06,17448.83585
Sy1,53.58065833,-7.588111111,0.07,20252.65848
Sy2,112.9566756,41.82719016,0.04126,12114.46377
Sy2,113.415125,37.34734167,0.057,16601.9046
Sy1,181.5776982,57.87994116,0.25671,67333.93777
Sy2,117.189171,16.91666,0.111,31440.27584
Sy1,185.433635,75.3106225,0.07,20252.65848
Sy1,321.9391423,56.9430322,0.0147,4374.561505
Sy2,118.3949264,51.87805079,0.06947,20104.79928
Sy1,236.3252037,46.64390433,0.22845,60827.31176
Sy2,212.83328,52.19824,0.45,106533.8227
Sy2,139.8864,-10.49870833,0.037819,11123.60551
Sy2,146.25625,60.73277778,0.123,34621.86579
Sy2,141.53625,-0.165833333,0.087,24951.31568
Sy1,31.56662345,-0.291450482,0.04296,12602.68582
Sy1,355.2125415,-28.81153936,0.445999,105809.3549
Sy2,146.5029167,-13.35055556,0.131031,36727.90524
Sy2,126.4641057,13.08423975,0.1057,30021.76719
Sy1,40.94728247,-0.898597206,0.237,62818.20213
Sy2,149.82125,1.153333333,0.08,23026.89485
Sy2,153.50875,17.36555556,0.11495,32492.15628
Sy2,153.6874375,62.90983889,0.135190192,37811.3155
Sy1,153.9595833,-1.187222222,0.05,14615.32792
Sy2,130.2381388,34.35382623,0.06,17448.83585
Sy1,116.9704616,46.34986854,0.7892,157076.1658
Sy2,132.4883219,4.793200762,0.09703,27683.6459
Sy2,133.7880083,-0.579747222,0.17342,47538.99373
Sy2,160.1241667,0.327777778,0.133,37241.42062
Sy2,135.5871018,50.99910887,0.137,38281.19542
Sy1,200.1323963,56.61684504,0.209,56225.18994
Sy2,136.5258475,2.961951545,0.09967,28397.92457
Sy1,180.131441,67.880971,0.269937,70307.35053
Sy1,48.88592656,-31.08281484,0.246,64892.88597
Sy1,45.25370086,-32.05681152,0.35,87362.01832
Sy1,164.01375,-3.440555556,0.1831,49936.84388
Sy1,49.57960528,68.49220618,0.0901,25798.95557
Sy1,165.1654167,8.990833333,0.06253,18161.00441
Sy2,134.3359547,52.39113261,0.099,28216.84226
Sy1,352.6707,17.0432,0.284,73419.18944
Sy1,208.315963,63.76268976,0.0882,25279.7692
Sy1,228.769572,61.203221,0.008424623,2515
Sy1,184.8231936,69.24752284,0.627,135393.3057
Sy1,108.9341667,59.21638889,0.288,74295.07408
Sy2,110.1566667,63.65194444,0.279,72318.60203
Sy2,142.1443846,57.24293481,0.1,28487.06614
Sy1,258.1241667,72.3075,0.241,63742.93202
Sy2,141.6526695,67.00234256,0.117,33036.28488
Sy1,1.039583333,45.44027778,0.12,33830.37674
Sy2,173.0374134,67.40321603,0.055,16035.79823
Sy1,179.8653428,48.98301497,0.07743,22316.73489
Sy2,249.878675,43.2347,0.133,37241.42062
Sy2,171.2175,0.198611111,0.131,36719.81153
Sy2,284.5575542,65.52362222,0.176,48180.64319
Sy1,144.7122329,1.972163196,0.093,26589.35536
Sy1,145.3368,31.4282,0.15865,43829.75136
Sy2,116.0695285,42.01643881,0.16,44171.33078
Sy2,48.98895734,-8.380211295,0.083,23853.41279
Sy2,46.29958776,-8.783258768,0.123,34621.86579
Sy1,114.1364583,31.37064167,0.12158,34247.55179
Sy2,113.8465073,32.08348971,0.08,23026.89485
Sy2,118.2411831,41.98633976,0.085,24402.95255
Sy2,126.7275586,52.65036779,0.087,24951.31568
Sy2,129.599658,49.0448366,0.10111,28786.6725
Sy1,129.5441875,50.49779167,0.13092,36698.92326
Sy2,129.9942684,53.14084456,0.09816,27989.6283
Sy2,131.2979287,52.3751993,0.057,16601.9046
Sy2,132.1863609,53.74608986,0.08307,23872.66657
Sy2,147.6210527,2.028939657,0.116,32771.00846
Sy2,30.76166667,14.28166667,0.132,36980.75969
Sy1,15.17333333,14.46222222,0.16,44171.33078
Sy2,168.42875,-0.276111111,0.099,28216.84226
Sy2,131.9031447,53.76257337,0.04397,12892.33897
Sy2,148.8545542,25.11026111,0.12251,34492.76691
Sy2,149.3000659,-0.424274757,0.089,25498.50319
Sy2,135.1198964,51.90488846,0.056,16319.00003
Sy2,140.6361337,55.25803222,0.045,13187.41456
Sy1,139.1508094,53.91187345,0.102,29026.63749
Sy2,150.5790967,63.66355273,0.138,38540.42274
Sy1,136.0672569,51.06137959,0.05,14615.32792
Sy1,56.35605,-0.561805556,0.12,33830.37674
Sy2,52.15050417,-5.660922222,0.155,42903.64318
Sy2,130.4469642,53.57927821,0.181,49418.86498
Sy2,118.0159659,44.01392173,0.067,19414.623
Sy2,48.45061806,-6.892352248,0.167,45934.24705
Sy2,114.0897619,37.87360126,0.074,21365.89741
Sy2,241.0829917,53.42135278,0.146,40603.95284
Sy2,264.040948,49.3077665,0.078580899,22635
Sy2,262.6193419,58.72290734,0.106,30102.27846
Sy1,264.8250907,56.42633253,0.084,24128.32981
Sy2,259.0241717,63.74484354,0.235,62354.24319
Sy2,243.8927324,51.48513359,0.08875,25430.16901
Sy2,239.8716054,53.1829814,0.107,30370.46001
Sy2,218.3917458,64.99370719,0.13,36458.57597
Sy2,146.1812345,62.47414241,0.123,34621.86579
Sy2,139.9931259,58.0234899,0.173,47434.36312
Sy1,172.42125,0.491966,0.06,17448.83585
Sy2,127.3297792,48.915675,0.146,40603.95284
Sy2,132.119402,51.50842843,0.119,33565.96886
Sy2,132.8439414,53.83635898,0.192,52118.52175
Sy2,129.969341,50.58022199,0.186,50650.13582
Sy2,124.1230321,49.47125591,0.203,54784.81215
Sy2,119.9878243,44.64599664,0.154,42649.25703
Sy2,131.2716542,50.94694374,0.115,32505.44221
Sy2,129.4402768,49.12889878,0.149,41373.07278
Sy2,137.3390066,59.13812689,0.135,37761.88146
Sy2,135.4308844,58.74698337,0.13987,39024.40997
Sy2,138.4090041,51.64898025,0.219,58604.07411
Sy2,136.1666992,52.00344298,0.063,18293.09533
Sy2,136.5209109,51.08215993,0.13,36458.57597
Sy2,236.5115727,55.90934856,0.179,48924.4118
Sy2,242.0982667,48.34788056,0.044,12900.93788
Sy2,252.2228375,43.74314444,0.193,52362.28636
Sy2,257.4884463,58.18023174,0.081,23302.69543
Sy2,258.0551126,58.59455714,0.149,41373.07278
Sy2,261.4453417,55.58591111,0.063,18293.09533
Sy2,263.1001713,53.41682389,0.111,31440.27584
Sy1,255.792725,61.45947222,0.02,5935.902423
Sy2,151.364425,11.12086944,0.03118,9201.869529
Sy2,47.64963765,17.35301089,0.065352,18953.12798
Sy2,53.17082336,-6.296352231,0.157,43411.5663
Sy2,158.511309,1.545886856,0.08627,24751.29943
Sy2,54.13477917,-6.798280556,0.072,20809.86926
Sy2,52.16977066,-7.173929938,0.198,53576.98036
Sy2,114.086275,36.88814444,0.13,36458.57597
Sy2,116.6911387,42.93410299,0.034,10019.76034
Sy2,126.570747,51.53288089,0.111,31440.27584
Sy2,124.9602219,47.72204144,0.183,49912.206
Sy2,132.5698279,51.76954163,0.09,25771.65639
Sy2,134.0278204,52.74687553,0.063,18293.09533
Sy2,140.038375,54.43315833,0.101,28756.99784
Sy2,140.5272029,58.18346462,0.06,17448.83585
Sy2,139.9044566,52.73734777,0.075,21643.46826
Sy2,145.7150576,62.56184913,0.121,34094.49541
Sy2,167.0647049,66.55386218,0.13706,38296.75713
Sy2,169.9176477,66.07564162,0.095,27133.02211
Sy2,196.0604378,65.34561573,0.08306,23869.91612
Sy2,194.8363333,66.3534,0.10531,29917.06334
Sy2,193.6330592,68.1020778,0.102,29026.63749
Sy2,196.3573195,64.35597549,0.053,15468.50263
Sy2,202.7424812,58.94607085,0.07154,20681.81553
Sy1,224.404343,41.680752,0.26097,68296.54303
Sy2,225.0593869,35.77696272,0.07158,20692.95312
Sy2,228.5189386,55.81789168,0.136,38021.68171
Sy2,228.9177777,56.59173831,0.128,35935.24197
Sy2,230.195865,57.05229364,0.076,21920.74379
Sy2,237.7798572,56.4534546,0.081,23302.69543
Sy2,238.4649758,53.56109169,0.083,23853.41279
Sy2,240.5389854,53.38834343,0.101,28756.99784
Sy2,240.5869689,53.40120316,0.088,25225.05633
Sy2,234.2710411,56.43287727,0.136,38021.68171
Sy2,236.4356108,56.62205123,0.127,35673.14319
Sy2,242.7868729,44.1727337,0.05954,17319.14655
Sy2,243.3332907,52.92128657,0.16589,45655.61865
Sy2,246.3191155,45.23249314,0.098,27946.32606
Sy2,256.0872768,59.99686564,0.096,27404.41612
Sy2,260.4941708,53.01260538,0.099,28216.84226
Sy2,256.1308903,60.64397249,0.165,45431.96377
Sy2,254.2765378,62.48747298,0.118,33301.27163
Sy2,256.3085885,63.6568404,0.097,27675.51739
Sy2,263.4954143,58.50731869,0.19,51630.16505
Sy2,260.7124561,59.1348915,0.05524,16103.79378
Sy1,149.3586904,32.63175165,0.7261,149121.0703
Sy1,128.918875,46.49411111,0.01,2982.935699
Sy1,54.40291667,-26.1525,0.123,34621.86579
Sy1,60.04958333,-36.88138889,0.153,42394.58755
Sy2,161.7241472,0.460852521,0.095,27133.02211
Sy1,50.89458333,-0.560555556,0.03,8858.926048
Sy2,220.8118,77.1246,0.267,69651.03569
Sy2,59.55713335,-5.939564229,0.066,19134.68561
Sy1,61.4125,3.17,0.109,30905.94971
Sy1,70.40625,2.063888889,0.196,53091.92772
Sy2,79.06125,-41.53,0.049,14330.341
Sy2,164.7508356,50.04859647,0.13556,37907.40492
Sy1,101.0454167,67.04138889,0.123,34621.86579
Sy2,107.94875,32.30972222,0.067,19414.623
Sy1,111.6279167,68.96416667,0.111,31440.27584
Sy2,46.9844173,-8.182257618,0.074,21365.89741
Sy1,124.761714,47.773476,0.12503,35155.96573
Sy1,52.64462354,6.13E-04,0.07,20252.65848
Sy2,56.569325,-5.746813889,0.133,37241.42062
Sy2,119.6711137,44.85788163,0.1,28487.06614
Sy2,114.0665707,39.56216677,0.115,32505.44221
Sy2,120.3635477,47.14988282,0.12828,36008.57802
Sy2,131.6854083,53.53919167,0.04697,13750.90161
Sy2,136.9191667,53.56194444,0.141,39316.38821
Sy1,137.3491667,42.60638889,0.177,48428.84485
Sy1,123.4488195,49.68538673,0.09416,26904.82483
Sy2,123.9492333,41.70658889,0.158,43665.10363
Sy2,141.1458396,58.44358679,0.098,27946.32606
Sy2,143.5716667,56.52027778,0.073,21088.03111
Sy2,124.9444238,46.79352799,0.054,15752.29913
Sy2,127.0398083,53.62708611,0.099,28216.84226
Sy2,126.8157473,48.72072368,0.07195,20795.95341
Sy2,129.4593531,46.59484001,0.157,43411.5663
Sy2,132.4399708,49.68939722,0.206,55506.2285
Sy2,132.3324042,52.68955244,0.16402,45185.43442
Sy2,132.5852115,50.81899615,0.094,26861.33524
Sy2,133.7872344,57.68183323,0.13576,37959.35579
Sy2,135.0996993,52.95711837,0.099,28216.84226
Sy2,134.1305281,51.11640325,0.081,23302.69543
Sy2,163.5865584,65.4184414,0.137,38281.19542
Sy2,136.3833398,54.92899777,0.121,34094.49541
Sy2,136.4761422,55.03589435,0.099,28216.84226
Sy1,165.16,72.38083333,0.029,8567.970048
Sy2,134.4890465,53.2193304,0.16382,45135.08911
Sy2,141.0494264,49.99902323,0.08366,24034.89105
Sy2,140.1644292,53.75553611,0.057,16601.9046
Sy2,140.4372312,61.29820794,0.079,22750.79952
Sy2,141.2018292,56.67914722,0.042,12327.08991
Sy1,138.3292542,53.49939167,0.25429,66784.99549
Sy2,168.8481813,67.74700669,0.136,38021.68171
Sy2,138.4960333,56.68814722,0.067,19414.623
Sy2,138.9017555,57.5686217,0.161,44424.02099
Sy2,138.5300624,54.30683759,0.12422,34942.99453
Sy2,142.1998943,56.65534734,0.04212,12361.55444
Sy2,142.2601078,58.35015161,0.051,14900.01711
Sy2,142.7669479,54.1886564,0.185,50404.4365
Sy2,140.3875,44.22888889,0.248,65351.01979
Sy2,146.7530667,62.33876944,0.047,13759.47369
Sy2,162.5432956,63.22584168,0.09488,27100.43515
Sy2,162.2032458,65.92333056,0.041,12039.7185
Sy2,164.9315551,65.06842023,0.08359,24015.64943
Sy1,188.81875,74.16861111,0.084,24128.32981
Sy2,167.5746826,-0.754783879,0.111,31440.27584
Sy1,168.5572667,-1.033108333,0.231,61423.12811
Sy2,136.9720833,52.57611111,0.038,11175.8137
Sy1,148.8283333,69.78333333,0.675,142240.1726
Sy2,53.42958333,-5.808611111,0.139,38799.36387
Sy2,126.4545833,52.02222222,0.062,18011.97221
Sy2,54.81208333,1.103333333,0.139,38799.36387
Sy2,197.6745833,64.74666667,0.195,52848.98913
Sy2,157.97875,57.75583333,0.489,113419.3262
Sy1,133.2258333,52.42111111,0.039,11464.08046
Sy2,56.41166667,0.119444444,0.163,44928.5556
Sy2,241.1954167,53.26111111,0.114,32239.58597
Sy2,189.9895833,67.81833333,0.116,32771.00846
Sy2,51.27416667,-6.149444444,0.168,46184.96734
Sy2,197.86375,64.41583333,0.182,49665.6744
Sy2,129.7170833,52.145,0.113,31973.4396
Sy2,158.10875,57.81416667,0.879,167452.4831
Sy1,138.3404167,46.18638889,1.22,198654.7284
Sy2,262.285,57.31694444,0.156,43157.74621
Sy2,235.13,56.65694444,0.067,19414.623
Sy2,135.9070833,55.85222222,0.082,23578.20137
Sy2,130.4904167,47.83527778,0.185,50404.4365
Sy2,256.4304167,65.57805556,0.138,38540.42274
Sy2,123.2358333,48.20388889,0.152,42139.63458
Sy2,235.0133333,52.5275,0.158,43665.10363
Sy1,85.04375,-28.68138889,1.33,206528.4601
Sy1,258.1995833,55.77666667,0.113,31973.4396
Sy2,158.8883333,57.80333333,0.317,80524.8303
Sy1,169.2251,59.52968611,0.08152,23445.99529
Sy2,10.93364422,1.037539818,0.10704,30381.18122
Sy2,6.639166667,-19.73527778,0.238,63049.78276
Sy2,175.2430315,63.53601022,0.077,22197.7241
Sy2,175.8681707,9.82653038,0.10834,30729.3668
Sy2,172.9620375,60.79941667,0.14537,40442.11218
Sy1,174.0125,-17.5536,1.024,182147.8048
Sy2,28.64695782,64.63263537,0.034,10019.76034
Sy1,34.50044308,-9.674388202,0.44041,104791.6036
Sy1,38.22260429,-8.475589018,0.26525,69258.9122
Sy2,178.1766334,12.5599213,0.082,23578.20137
Sy2,10.40128411,0.777285548,0.10195,29013.16244
Sy2,178.4618676,-2.971246867,0.1334,37345.60461
Sy2,179.3401958,58.534675,0.05353,15618.95182
Sy1,320.5925,-6.426111111,0.13,36458.57597
Sy1,179.6894502,-1.806013493,0.08785,25184.01396
Sy1,11.713291,1.006321,0.056499086,16460.23101
Sy1,37.302723,-1.149836,0.18,49171.77751
Sy1,11.965,15.13944444,0.26,68077.77412
Sy2,194.0336328,3.234552864,0.176,48180.64319
Sy2,181.0639828,54.72988779,0.16002,44176.38735
Sy1,40.86729167,-7.330361111,0.03,8858.926048
Sy2,184.0926935,68.23516613,0.153,42394.58755
Sy1,114.268611,39.837077,0.61334,133373.5783
Sy1,57.46921466,0.860345989,0.46154,108604.3344
Sy1,126.620751,30.953375,0.45567,107554.6596
Sy1,123.7461513,19.33454229,0.58543,129144.9981
Sy1,129.614828,47.104783,0.65286,139129.6598
Sy1,35.306195,1.050334,0.6488,138550.4964
Sy1,121.202103,50.514617,0.34438,86216.20418
Sy1,238.021666,61.15145147,0.519,118504.4414
Sy1,235.335094,49.848572,0.59653,130843.3308
Sy1,190.549295,42.542383,0.60736,132479.1742
Sy1,26.147254,8.389647,0.55894,125001.3382
Sy1,219.1123672,52.81099288,0.41507,100092.1176
Sy1,147.9561723,25.60361795,0.30473,77914.6518
Sy1,47.57942335,-0.518945251,0.36731,90844.11824
Sy1,154.3526025,46.11255803,0.50436,116045.3776
Sy1,33.944281,-1.948691,0.60127,131561.8525
Sy1,18.54056,-2.573873,0.54587,122908.8313
Sy1,133.6913073,24.81712403,0.49414,114303.3983
Sy1,54.63642791,-5.601968798,0.32528,82265.22054
Sy1,220.968968,10.780022,0.55945,125082.3387
Sy1,126.481814,16.667083,0.61899,134212.8891
Sy1,206.082124,39.690764,0.49987,115282.6513
Sy1,155.0905153,41.97868155,0.576,127684.6887
Sy1,159.004535,57.05453296,0.718,148057.3512
Sy1,193.545646,17.274147,0.55579,124499.9629
Sy1,153.662903,0.199741,0.33524,84336.54073
Sy1,167.1989698,37.4116749,0.38816,94945.4009
Sy1,132.197066,43.047973,0.4476,106099.6612
Sy1,151.9511219,45.776393,0.6978,145360.7568
Sy1,131.2136068,43.48519254,0.54627,122973.3499
Sy1,140.2833722,33.81666577,0.55261,123991.9242
Sy1,236.8884883,21.6398385,0.25756,67526.38488
Sy1,244.765077,36.387254,0.63662,136796.4441
Sy1,199.720683,6.047549,0.52478,119463.6753
Sy1,226.2125988,52.72787299,0.34976,87313.24089
Sy2,180.87875,27.92583333,0.342,85728.6871
Sy1,29.152804,25.647113,0.74396,151431.633
Sy1,140.6207866,22.5428093,0.3992,97076.62363
Sy1,124.8890982,23.28461438,0.09403,26869.49011
Sy1,168.357987,44.97858517,0.69844,145447.1655
Sy1,219.0377555,49.14370471,0.6379,136981.9537
Sy1,333.610315,-0.781111,0.551,123733.9837
Sy1,203.323047,47.985294,0.526,119665.3095
Sy1,122.687133,46.067027,0.77429,155248.1624
Sy1,156.850364,64.80238,0.73924,150825.6248
Sy1,213.6885713,49.94186642,0.33714,84728.93828
Sy1,198.5553093,44.60195666,0.57617,127711.158
Sy1,123.888824,43.33144132,0.35495,88364.99742
Sy1,346.408785,7.905523,0.43969,104660.0037
Sy1,200.095238,8.301427,0.57729,127885.4117
Sy1,335.123425,6.417869,0.6519,138992.9623
Sy1,193.6010245,1.200356141,0.36651,90684.74398
Sy1,335.723399,12.928593,0.41715,100483.1799
Sy1,323.519412,1.5117,0.49177,113896.4279
Sy1,128.992929,43.666302,0.73627,150442.6072
Sy1,248.7188674,28.81575714,0.09767,27856.99153
Sy1,340.439484,9.753416,0.44356,105366.0405
Sy1,258.358365,29.823447,0.57203,127065.0474
Sy1,124.519407,7.877596481,0.41168,99452.70333
Sy1,177.308583,9.962669,0.49693,114781.0342
Sy1,32.40452208,-5.592128664,0.594,130458.1776
Sy1,140.4865458,56.25849157,0.360644,89511.54702
Sy1,129.326873,46.136066,0.31974,81102.62066
Sy1,122.443223,46.622232,0.47368,110752.282
Sy2,129.1386797,61.31964836,0.02162,6411.463812
Sy1,125.5641699,53.2882931,0.306,78186.5524
Sy1,231.2019936,28.30450983,0.4865,112987.3884
Sy1,21.120856,19.005182,0.4454,105700.5984
Sy1,5.901339,33.112188,0.45593,107601.3069
Sy1,181.5414276,52.84809591,0.6195,134288.377
Sy1,352.228906,34.041875,0.59575,130724.7098
Sy1,153.7328814,14.66292615,0.7444,151487.9575
Sy1,330.062513,1.219636,0.44977,106492.2688
Sy1,144.9452468,14.60187752,0.19046,51742.58485
Sy1,117.708044,15.485103,0.42099,101202.627
Sy1,127.949795,42.303542,0.52438,119397.5026
Sy2,187.2835939,39.54428733,0.12648,35536.738
Sy1,210.3471239,51.65712036,0.63991,137272.7023
Sy1,166.2606784,47.25801219,0.54108,122133.8552
Sy1,123.586907,20.425313,0.469,109927.8853
Sy1,238.769836,51.55716,0.56027,125212.4728
Sy1,240.401096,44.024191,0.62068,134462.8626
Sy1,16.046156,3.112735,0.48519,112760.5438
Sy1,236.909264,49.550364,0.58015,128329.342
Sy1,179.0760524,48.38843538,0.42597,102130.8224
Sy1,146.9051318,48.86349711,0.77915,155847.4456
Sy1,135.6881552,12.12758887,0.34704,86759.46982
Sy1,204.9024864,25.99667577,0.34466,86273.46982
Sy1,327.692927,-2.814553,0.51651,118089.189
Sy1,222.79676,47.26578,0.6877,143988.5859
Sy1,119.000377,38.716982,0.45621,107651.5264
Sy1,132.686346,25.664993,0.59208,130165.1234
Sy1,118.36267,32.195988,0.56627,126160.8645
Sy1,19.806707,-2.762615,0.52837,120056.1812
Sy1,174.7662311,30.94251774,0.236455,62691.87879
Sy1,135.7516006,24.64271509,0.717,147925.3355
Sy1,181.1335365,27.501076,0.34664,86677.88389
Sy1,220.166725,11.642884,0.6844,143536.7531
Sy1,206.6207073,60.03795976,0.79747,158076.7137
Sy1,189.6567026,14.32508866,0.50712,116512.2245
Sy1,155.788975,13.000114,0.49426,114323.9741
Sy1,158.5152591,43.73507775,0.53354,120905.064
Sy1,117.1742952,32.32376923,0.43595,103974.6146
Sy1,168.9135769,37.51186891,0.26506,69216.29105
Sy1,138.9466099,31.87534886,0.54975,123533.3821
Sy1,239.786367,40.441286,0.48559,112829.8465
Sy1,243.188457,43.097001,0.5437,122558.2876
Sy1,219.071001,8.945023803,0.79225,157446.2729
Sy2,189.786179,4.117631,0.114,32239.58597
Sy2,186.0691875,67.25173692,0.22577,60199.24376
Sy1,186.3859861,7.649868726,0.03787,11138.31709
Sy2,39.99083333,-1.601388889,0.474,110808.4848
Sy1,238.187224,47.527851,0.5438,122574.4613
Sy2,192.3440542,66.41497778,0.172,47185.04406
Sy1,181.096386,2.947281,0.48453,112646.1228
Sy2,194.74225,2.975655556,0.053,15468.50263
Sy2,197.4628931,3.309283904,0.111,31440.27584
Sy2,197.4278332,1.814514218,0.14393,40071.76599
Sy2,195.1409804,66.89703082,0.081,23302.69543
Sy1,195.3191616,65.00106875,0.0488,14273.30789
Sy2,195.4481256,-0.796213899,0.084,24128.32981
Sy2,195.6018591,64.82173624,0.107,30370.46001
Sy2,195.641312,17.335693,0.219,58604.07411
Sy1,252.632095,44.45622,0.73191,149877.9487
Sy2,198.7086037,8.479533118,0.05155,15056.46928
Sy2,198.9819337,66.56115034,0.082,23578.20137
Sy1,159.4175,-27.09888889,,
Sy2,199.5285002,46.16481091,0.057,16601.9046
Sy1,200.6026728,32.24492666,0.18771,51069.63991
Sy2,200.6608867,14.18887897,0.165588988,45580
Sy2,203.3496529,66.81120292,0.128,35935.24197
Sy2,204.1427881,63.53427221,0.209,56225.18994
Sy2,213.5294208,64.29893611,0.068,19694.2642
Sy2,213.7294515,49.93603051,0.04366,12803.46788
Sy2,205.4737568,40.76703159,0.06205,18026.03541
Sy2,205.6363176,66.7995835,0.224,59783.38098
Sy2,206.0854122,65.66695643,0.218,58367.40392
Sy2,206.1128848,2.44510024,0.079,22750.79952
Sy2,207.9338896,65.68544913,0.199,53819.09484
Sy2,208.585266,62.3990807,0.17864,48835.292
Sy2,208.8840042,64.25157778,0.075,21643.46826
Sy2,209.197168,44.94908096,0.1259,35384.50182
Sy2,206.7258167,63.82553611,0.08966,25678.81724
Sy2,206.689849,27.5531144,0.06433,18666.52956
Sy1,207.2774888,38.36460224,0.08672,24874.61564
Sy2,207.624252,25.881426,0.063,18293.09533
Sy2,210.3078891,23.96704444,0.07922,22811.56579
Sy2,211.0123468,17.7448184,0.0591,17195.03712
Sy2,211.4015667,16.67719444,0.08027,23101.39005
Sy2,211.4556778,51.39182196,0.08487,24367.26823
Sy2,212.2695292,0.108427778,0.08281,23801.14528
Sy1,212.8344279,40.22836816,0.0817,23495.58052
Sy2,213.2342667,37.67346111,0.11565,32678.09325
Sy2,216.4548722,34.84256742,0.0764,22031.57133
Sy2,218.7889463,19.5342027,0.09924,28281.72265
Sy1,219.9779457,21.84868983,0.21195,56929.78054
Sy2,222.7143091,1.089692164,0.08681,24899.27174
Sy2,222.964676,31.924067,0.157,43411.5663
Sy2,223.2913482,59.35601396,0.123,34621.86579
Sy2,223.3909358,4.851232927,0.11944,33682.34397
Sy2,223.5612792,4.826022222,0.03531,10398.89412
Sy2,223.9832526,2.580875389,0.124,34885.11781
Sy2,224.3399958,-0.948044444,0.099,28216.84226
Sy2,224.7446493,59.95040421,0.156,43157.74621
Sy2,224.8769927,12.61765787,0.08005,23040.69188
Sy2,225.4147893,57.988423,0.267,69651.03569
Sy2,226.0401264,56.97142482,0.1447,40269.87185
Sy2,222.8543083,3.507508333,0.066,19134.68561
Sy2,222.7798659,2.616025638,0.08369,24043.13702
Sy1,28.234925,24.029763,0.487,113073.8779
Sy2,228.0205893,0.021334691,0.052372899,15290.38168
Sy2,228.3438708,0.871419444,0.21659,58033.23995
Sy2,228.8624368,57.27001669,0.06676,19347.46504
Sy2,230.100418,32.601734,0.114,32239.58597
Sy2,232.907961,3.328581344,0.122,34358.32504
Sy2,234.0225318,5.576412975,0.055,16035.79823
Sy2,234.3453683,46.30057704,0.03784,11129.66331
Sy2,234.4109247,3.602636525,0.16395,45167.81484
Sy2,234.58075,44.06530278,0.14325,39896.67478
Sy2,235.5569555,41.96651009,0.08727,25025.25462
Sy2,239.2937532,41.54359144,0.034901,10280.5784
Sy2,242.6098343,44.41507719,0.088,25225.05633
Sy2,259.2732506,57.49113487,0.141,39316.38821
Sy2,242.7783718,53.32332751,0.13672,38208.56045
Sy2,243.0954249,20.28648472,0.097,27675.51739
Sy2,243.077497,51.5625956,0.183,49912.206
Sy2,243.2308958,27.271825,0.065,18854.45193
Sy2,244.129783,51.59523191,0.118,33301.27163
Sy2,244.3643992,47.10149615,0.082,23578.20137
Sy2,244.9569211,45.87757005,0.071,20531.41175
Sy2,248.5525576,20.7316805,0.096,27404.41612
Sy2,249.1713929,13.60337823,0.123,34621.86579
Sy2,252.2441967,39.23693446,0.129,36197.05283
Sy1,253.3231557,42.36180523,0.05,14615.32792
Sy1,255.0571458,40.14895278,0.09425,26929.28442
Sy2,255.5371917,59.57455728,0.091,26044.51607
Sy2,256.0033858,36.05175631,0.062,18011.97221
Sy2,256.1597,59.78316111,0.061,17730.55242
Sy2,257.0164632,60.28498565,0.143,39832.26985
Sy1,6.944420833,0.586202778,0.15314,42430.25834
Sy2,257.50634,57.77439198,0.082,23578.20137
Sy2,257.8351458,62.74677222,0.07,20252.65848
Sy1,43.2213949,31.46950092,0.24835,65431.08488
Sy2,258.3048315,63.93611309,0.11954,33708.78504
Sy1,133.279435,35.12034,0.64261,137662.1873
Sy2,262.4621257,57.8348863,0.064,18573.92187
Sy1,141.871001,12.591828,0.61459,133559.7452
Sy2,263.2362353,54.12087485,0.111,31440.27584
Sy1,264.8086154,56.63557706,0.08,23026.89485
Sy1,1.851716667,-0.265611111,0.10454,29710.21018
Sy2,330.535963,13.38949338,0.06319,18346.47519
Sy1,4.606345,-3.416497,0.58541,129141.918
Sy1,353.44599,-0.909099,0.64819,138463.2419
Sy1,44.8098875,-0.297508333,0.17818,48721.36416
Sy1,1.597154167,-0.717491667,0.10997,31165.24312
Sy1,8.418408333,1.054905556,0.06517,18902.11256
Sy1,14.055,-0.859444444,0.14,39058.01897
Sy1,36.95542867,0.973267267,0.07196,20798.73664
Sy1,133.1671967,5.204290672,0.22625,60311.87514
Sy1,164.4695463,10.84387024,0.2202,58887.72208
Sy1,166.1186901,11.93717645,0.19567,53011.78839
Sy1,142.0466667,0.566666667,0.26,68077.77412
Sy1,142.1870833,-0.286388889,0.47,110104.421
Sy1,142.3558333,0.318333333,0.34,85317.95664
Sy1,149.9541667,-0.254722222,0.25,65808.10054
Sy1,176.4333333,-18.77833333,0.02,5935.902423
Sy1,181.0083333,34.91333333,0.352,87767.96353
Sy1,186.4175,-1.482777778,0.41,99134.8776
Sy1,192.34875,3.388888889,0.35,87362.01832
Sy1,191.8341667,1.508888889,0.22,58840.4744
Sy1,191.74875,1.320833333,0.81,159574.7559
Sy1,43.16,-0.079166667,0.23,61189.68192
Sy1,193.895203,54.653803,0.4995,115219.6183
Sy1,6.268124,-1.050962,0.01372,4084.938917
Sy1,25.9313482,-9.499148671,0.13223,37040.73713
Sy1,28.62387885,-0.526330096,0.01601,4761.260682
Sy1,357.4108333,-1.192222222,0.22,58840.4744
Sy1,30.62041667,14.46194444,0.23,61189.68192
Sy1,171.8166667,-0.728055556,0.22,58840.4744
Sy1,177.7608333,-3.126111111,0.13,36458.57597
Sy1,6.333022556,0.525368437,0.01409,4194.320032
Sy1,21.275384,-0.408672,0.01626,4834.999817
